"student_id","surname","name","stipend","kurs","city","birthday","univ_id"
1132,Бондаренко,Елена,210,3,Краснокамск,1985-10-19,30
1133,Угрик,Александр,160,4,Межгорье,1984-12-22,64
1134,Жуков,Александр,470,3,Краснознаменск,1985-10-22,51
1135,Кондрашина,Марина,240,1,Кондрово,1983-02-14,30
1136,Егорова,Светлана,320,2,Чехов-7,1980-01-02,34
1137,Климентова,Екатерина,350,4,Мирный,1980-12-18,3
1138,Черкасов,Сергей,330,1,Верещагино,1986-03-08,51
1139,Кремер,Ольга,320,2,Суздаль,1984-12-22,13
1140,Подгорова,Елена,400,3,Шахтерск,1987-07-07,91
1141,Лыкова,Надежда,260,1,Чебоксары,1981-12-06,60
1142,Кузнецова,Ольга,340,1,Советская Гавань,1988-09-02,91
1143,Ищенко,Ольга,120,3,Светлоград,1989-02-25,91
1144,Рябова,Юлия,310,1,Подольск,1984-06-08,78
1145,Калгина,Ирина,380,3,Дзержинский,1983-04-07,65
1146,Вавилова,Олеся,80,4,Чердынь,1982-05-27,40
1147,Долгих,Наталия,480,2,Северобайкальск,1989-10-08,78
1148,Коротких,Людмила,420,3,Томск,1981-03-06,78
1149,Гонтарь,Владимир,80,1,Сатка,1983-11-27,47
1150,Крутских,Юлия,240,1,Городище,1983-10-22,43
1151,Богданова,Ольга,320,1,Майский,1985-05-06,73
1152,Толоконникова,Екатерина,210,2,Волжский,1989-06-11,18
1153,Уваров,Борис,80,3,Новоаннинский,1985-07-16,4
1154,Анисимова,Елена,420,2,Ковдор,1984-07-25,50
1155,Воробьева,Оксана,460,2,Андреаполь,1987-10-25,61
1156,Угрик,Александр,540,1,Пикалево,1984-03-25,77
1157,Брезжунова,Юлиана,240,4,Плавск,1986-11-20,20
1158,Смотрова,Марина,530,1,Великий Устюг,1984-10-08,79
1159,Харина,Ольга,310,4,Тимашевск,1987-10-18,3
1160,Крючкова,Ольга,370,2,Балабаново,1986-11-09,91
1161,Добычина,Ирина,110,2,Мышкин,1983-06-15,22
1162,Гревцев,Вадим,190,2,Салават,1983-09-09,10
1163,Суханова,Юрий,100,1,Почеп,1987-09-30,68
1164,Мажайская,Светлана,80,3,Белоярский,1987-10-16,98
1165,Загорская,Татьяна,150,1,Первоуральск,1985-10-19,14
1166,Курбатов,Сергей,290,2,Вышний Волочек,1982-12-15,25
1167,Коновалова,Светлана,350,3,Верхо-Пуя,1987-04-28,39
1168,Болгов,Алексей,70,2,Калач-на-Дону,1980-03-12,16
1169,Паринова,Мария,340,4,Горнозаводск,1981-10-13,18
1170,Ситникова,Екатерина,410,4,Лихославль,1989-07-13,49
1171,Капустянская,Наталья,320,2,Нальчик,1987-07-29,26
1172,Маслов,Павел,320,2,Байконур,1987-11-13,55
1173,Дербина,Любовь,490,4,Невельск,1980-08-29,20
1174,Захарова,Наталья,540,4,Новинки,1988-04-26,38
1175,Жабин,Олег,200,1,Щигры,1983-04-10,5
1176,Шилова,Алла,60,4,Выборг,1983-09-19,95
1177,Шипилов,Екатерина,490,4,Еманжелинск,1989-08-24,96
1178,Петрова,Екатерина,490,1,Южно-Сухокумск,1986-09-05,14
1179,Руденко,Светлана,490,4,Богданович,1985-01-08,81
1180,Шупеня,Наталья,380,4,Верхняя Тура,1987-03-19,80
1182,Черкасова,Анна,260,4,Дигора,1985-10-21,79
1183,Суворов,Алексей,270,2,Псевдостолица,1985-06-08,7
1184,Тарасова,Татьяна,120,4,Онега,1982-02-08,94
1185,Шепилов,Антон,440,4,Нижняя Тура,1988-11-10,53
1186,Васькович,Наталия,340,1,Свердловск-44,1986-03-25,34
1187,Колосов,Денис,490,4,Краснодар,1986-01-13,17
1188,Косолапова,Екатерина,230,3,Уссурийск,1987-10-24,74
1189,Попова,Оксана,230,4,Иланский,1982-06-28,9
1190,Козлитина,Наталья,210,2,Уссурийск,1987-04-27,61
1191,Меркушев,Александр,90,2,Отрадное,1984-02-19,78
1192,Гусева,Светлана,150,2,Теберда,1980-09-29,11
1193,Агупова,Юлия,180,4,Ардон,1985-05-13,2
1194,Кравцов,Андрей,110,3,Горнозаводск,1983-02-15,95
1195,Митина,Евгения,430,2,Заволжье,1981-05-29,58
1196,Салтыкова,Екатерина,120,3,Ключи,1983-12-27,77
1197,Крутова,Елена,490,2,Серов,1984-01-25,91
1198,Монько,Наталия,510,4,Избербаш,1989-05-20,69
1199,Дворников,Максим,260,4,Уварово,1988-05-16,27
1200,Фомина,Инна,270,4,Торжок,1986-08-17,93
1201,Бажан,Александр,470,1,Ростов,1983-11-01,60
1202,Кисурина,Евгения,350,4,Великий Устюг,1989-02-04,82
1203,Смирных,Алексей,90,1,Карачев,1981-07-07,4
1204,Киселева,Анна,120,3,Остров,1986-02-12,82
1205,Расторгуева,Кристина,410,2,Дегтярск,1984-12-20,19
1206,Камышов,Вадим,500,1,Нюрба,1986-05-30,79
1207,Мацнева,Валентина,290,2,Кропоткин,1982-03-10,73
1208,Власов,Роман,540,1,Асино,1989-12-04,6
1209,Шехавцов,Сергей,80,4,Лагань,1985-05-25,7
1210,Долголев,Андрей,380,3,Петровск,1981-04-05,1
1211,Магаляс,Екатерина,340,1,Сочи,1989-03-09,45
1212,Пономарева,Татьяна,170,2,Юрга,1985-01-03,74
1213,Камышанов,Андрей,130,1,Кемь,1982-04-29,81
1214,Говорова,Татьяна,390,3,Нея,1989-07-20,45
1215,Ларина,Ирина,310,1,Аргуновский,1989-01-09,21
1216,Райко,Дмитрий,60,3,Зверево,1986-02-22,84
1217,Пономарев,Александр,220,1,Осинники,1988-06-21,68
1218,Мельникова,Ольга,420,2,Солга,1986-04-08,83
1219,Попова,Евгения,440,2,Верхо-Пуя,1980-09-24,10
1220,Титова,Евгения,140,4,Кораблино,1986-11-11,95
1221,Ветров,Евгений,540,1,Тайшет,1980-11-21,16
1222,Коротаева,Юлия,190,3,Зеленогорск,1981-04-05,73
1223,Воронина,Елена,260,3,Чудово,1984-05-12,5
1224,Байдина,Марина,250,4,Зея,1988-11-24,71
1225,Кудинова,Елена,170,1,Иркутск,1982-09-25,87
1226,Еникеева,Марина,80,2,Спас-Клепики,1980-03-10,88
1227,Карлина,Людмила,290,1,Мамоново,1984-12-31,90
1228,Коршунов,Александр,460,3,Ефремов,1988-11-23,57
1229,Воробьева,Ксения,300,1,Усинск,1981-01-29,1
1230,Мордасова,Ольга,430,1,Ефремковская,1985-05-17,73
1231,Кукушкина,Маргарита,360,4,Верхотурье,1986-05-03,68
1232,Дворядкин,Николай,100,1,Новоалтайск,1983-05-16,44
1233,Мануковская,Светлана,480,4,Лихославль,1986-03-06,34
1234,Анохин,Роман,70,4,Межгорье,1983-12-01,56
1235,Голомедов,Александр,70,1,Чехов,1980-09-11,5
1236,Лынов,Алексей,230,3,Палласовка,1985-07-24,63
1237,Локтева,Елена,550,1,Могоча,1980-02-13,36
1238,Скорбач,Алексей,110,2,Кызыл,1982-12-07,96
1239,Сафонов,Борис,160,1,Зима,1984-08-05,41
1240,Застрожнова,Ольга,400,3,Железногорск,1980-04-20,91
1241,Болгов,Алексей,390,2,Павловское,1985-05-21,70
1242,Шестакова,Татьяна,170,4,Сольцы-2,1984-04-07,64
1243,Корниенко,Юлия,220,2,Балаково,1981-09-11,36
1244,Простаков,Сергей,420,2,Верхняя Тура,1985-05-23,81
1245,Лычагин,Вячеслав,220,1,Змеиногорск,1986-04-25,62
1246,Каширина,Елена,530,2,Дрезна,1983-07-06,50
1247,Туркина,Татьяна,330,2,Игнатовка,1987-03-13,8
1248,Ворожеева,Наталия,120,1,Кулебаки,1980-09-15,25
1249,Лопатько,Маргарита,380,4,Петродворец,1988-10-26,83
1250,Сапрыкина,Юлия,90,2,Облучье,1980-08-30,64
1251,Курьянова,Анастасия,420,4,Серпухов,1980-07-28,1
1252,Маркелова,Яна,70,2,Новоалександровск,1988-07-02,37
1253,Евсеева,Юля,110,2,Киренск,1986-06-23,38
1254,Рудман,Александр,330,3,Никольское,1982-04-10,92
1255,Ермак,Юрий,480,2,Ессентуки,1985-09-10,8
1256,Печенкин,Александр,160,1,Любим,1981-02-22,7
1257,Иванов,Евгений,420,2,Воронеж,1983-04-26,66
1258,Мосягина,Ольга,470,4,Краснокамск,1987-06-18,87
1259,Мосягина,Оксана,420,1,Струнино,1980-03-20,10
1260,Алексеев,Максим,490,1,Кондопога,1984-09-10,39
1261,Чеснокова,Ольга,490,4,Бакал,1986-06-01,76
1262,Козлов,Роман,270,1,Железногорск,1982-08-02,21
1263,Девочкина,Ольга,280,3,Алексин,1988-04-20,21
1264,Нечаева,Елена,340,3,Киселевск,1989-08-18,21
1265,Федорова,Елена,280,3,Сортавала,1983-08-26,56
1266,Батюкова,Ирина,280,4,Нея,1981-12-03,43
1267,Шахов,Александр,310,4,Ханты-Мансийск,1983-07-25,42
1268,Хаметханова,Лейла,70,3,Черняховск,1982-02-28,42
1269,Гревцев,Вадим,490,4,Тара,1984-08-16,40
1270,Половинкин,Илья,420,1,Уфа,1984-04-11,16
1271,Черницын,Дмитрий,90,3,Иркутск,1981-03-23,71
1272,Двинин,Юрий,210,2,Новосибирск,1982-03-19,78
1273,Бобровский,Дмитрий,90,4,Сокольники,1985-04-09,28
1274,Чудинов,Александр,410,4,Ивантеевка,1987-09-29,93
1275,Казанцева,Татьяна,180,4,Дигора,1981-06-26,22
1276,Амеличкина,Алла,540,2,Сорск,1986-11-11,31
1277,Водопьянова,Виктория,510,4,Зея,1989-01-10,83
1278,Устинова,Анна,520,1,Щигры,1987-07-20,98
1279,Дорошев,Максим,440,4,Руза,1988-01-20,34
1280,Елфимов,Сергей,540,3,Шацк,1980-02-01,39
1281,Бессонов,Вадим,540,4,Мценск,1980-02-20,49
1282,Комочкин,Алексей,120,1,Сатка,1984-04-20,11
1283,Макаркин,Виталий,160,1,Анжеро-Судженск,1988-10-07,3
1284,Марянян,Сероб,320,3,Иваново,1982-07-10,45
1285,Копаев,Евгений,400,2,Александровск-Сахалинский,1986-12-02,64
1286,Коробейников,Александр,150,3,Лахденпохья,1982-06-19,45
1287,Чиркова,Валентина,380,1,Полесск,1987-05-15,42
1288,Родюков,Олег,240,2,Вихоревка,1987-06-03,73
1289,Шипулин,Никита,170,2,Холм,1985-09-02,82
1290,Коротаев,Сергей,210,1,Чердынь,1981-06-12,14
1291,Скляров,Евгений,400,3,Искитим,1988-04-04,58
1292,Левыкин,Сергей,370,3,Шарья,1981-03-12,31
1293,Хафизов,Александр,260,3,Губкин,1987-12-12,1
1294,Маркуца,Михаил,220,1,Октябрьск,1984-02-01,87
1295,Лесных,Вячеслав,350,4,Корсаков,1988-05-25,11
1296,Шурыгин,Алексей,430,1,Электроугли,1989-10-17,63
1297,Шевцов,Сергей,430,1,Липецк,1986-11-13,58
1298,Китанов,Виктор,530,2,Избербаш,1989-12-15,89
1299,Чеботарева,Марина,460,1,Свирск,1983-02-02,77
1300,Зинкевич,Алла,70,4,Павловский Посад,1984-07-08,23
1301,Охритько,Ольга,340,4,Абдулино,1980-04-22,85
1302,Мочалова,Марина,200,2,Каменка,1983-04-03,8
1303,Борисова,Марина,330,3,Городец,1984-10-30,59
1304,Пустоветов,Артем,390,2,Моршанск,1983-03-15,18
1305,Лапенко,Денис,260,2,Наро-Фоминск,1981-06-29,83
1306,Дюльдева,Светлана,170,4,Десногорск,1987-08-22,92
1307,Баландин,Михаил,120,3,Култук,1987-01-13,72
1308,Жданова,Анна,170,4,Первомайск,1985-07-28,59
1309,Хлопонин,Сергей,210,4,Саратов,1989-12-22,67
1310,Никифоров,Кирилл,120,1,Дагестанские Огни,1982-12-14,93
1311,Базилевич,Лидия,460,3,Неман,1986-09-27,43
1312,Воронцов,Николай,190,4,Рыбное,1983-09-23,31
1313,Звягин,Иван,460,1,Димитровград,1988-06-02,28
1314,Платов,Михаил,70,4,Мценск,1980-12-27,28
1315,Лизуткин,Андрей,480,3,Белоусово,1983-01-23,79
1316,Пожидаева,Марина,210,2,Сокол,1981-05-10,29
1317,Науменко,Евгений,440,4,Северск,1983-03-05,70
1318,Мансурова,Елизавета,390,2,Карабаново,1980-05-04,95
1319,Семенова,Наталья,90,3,Колпашево,1980-09-01,89
1320,Пилюгина,Елена,230,1,Калачинск,1987-11-09,70
1321,Зорина,Анна,100,1,Березовский,1989-02-14,48
1322,Митичкина,Наталья,300,2,Волоколамск,1982-07-13,10
